10.19705788802968, 4.56579425596864e-17
10.309846003242349, 4.4662319401337424e-17
10.36248188123821, 4.680987974823344e-17
10.363038398630817, 4.838700653494906e-17
10.382737804537019, 4.5284519749239237e-17
11.116984834255545, 4.840054257283646e-17
11.161054942937383, 4.6737602321750453e-17
11.22455723567764, 3.775142590280141e-17
11.225160050852375, 3.90233536528461e-17
11.22576289840132, 4.0338135418669864e-17
11.226365778326208, 4.169721504538793e-17
11.226968690628782, 4.3102085024401385e-17
11.235251244486296, 4.4966411431841535e-17
11.246565398071128, 3.6655962398904665e-17
11.35664527187686, 3.060622231996366e-17
11.35725518084345, 3.1637412601173684e-17
11.357865122565215, 3.270334592858345e-17
11.358475097043918, 3.3805192871079446e-17
11.359085104281316, 3.494416343656339e-17
11.359695144279174, 3.612150840073739e-17
11.378776624703672, 2.950006303234683e-17
11.493064839097551, 2.880359073554956e-17
11.515788434455109, 2.825239165541635e-17
11.60770439960767, 2.6957618650266854e-17
11.60832779171206, 2.786587952827103e-17
11.65371982573842, 2.6031411902491374e-17
11.794622840418647, 2.5699339347446277e-17
11.9377281099206, 2.6033908415408548e-17
12.034860923063174, 2.7311187733151303e-17
12.10797596389734, 2.794762512827279e-17
12.142808486103254, 2.9065606540378885e-17
12.24462506534585, 2.551459591273442e-17
12.25358526413483, 2.652037249003854e-17
12.254243343289943, 2.741390159271252e-17
12.254901457787222, 2.833753563669625e-17
12.255559607628545, 2.929228892302231e-17
12.326190197915981, 2.4751886388346593e-17
12.375035394946526, 2.3879473402853782e-17
12.424240957101436, 2.3229453640687548e-17
12.574722820085201, 2.3230567511132368e-17
12.623818420374175, 2.1621497160406873e-17
12.624496382911772, 2.234997248493212e-17
12.673710689473234, 2.0725447222747014e-17
12.747112439294114, 1.7821911217382038e-17
12.747797023340611, 1.8422370217118342e-17
12.74848164415271, 1.90430599881769e-17
12.757886674907565, 1.9866743566229466e-17
12.772144005196285, 1.7336644949032235e-17
12.913356967262283, 1.6911834561786288e-17
13.08291128715615, 1.6936080751394913e-17
13.14694294682598, 1.7647791161370172e-17
13.241400565944282, 1.6960293932202287e-17
13.242585803502847, 1.7923332337530224e-17
13.415142073566152, 1.6891064894453287e-17
13.51001890717096, 1.715004082831095e-17
13.565477615156603, 1.805753466400684e-17
13.647952645631928, 1.8529429500830248e-17
13.648685609328066, 1.9153726332300337e-17
13.649418612388025, 1.97990570835555e-17
13.65015165481395, 2.0466130433158916e-17
13.650884736607932, 2.115567893659785e-17
13.692890930192908, 2.1989833531122992e-17
13.790174391008833, 2.277324045480669e-17
13.79091499272796, 2.354052051907447e-17
13.802960053231471, 2.4585890961332338e-17
13.858769637188441, 2.2021271962660304e-17
13.899393754341581, 2.092479091987118e-17
13.90163327665558, 2.3111855669030413e-17
13.902379864277421, 2.3890544417268627e-17
13.903126491994772, 2.4695468885187514e-17
13.916961168821553, 1.9983687137675763e-17
14.006886924489102, 1.7152508020167852e-17
14.007639164761173, 1.7730413368428917e-17
14.008391445432341, 1.8327789606378882e-17
14.00914376650476, 1.894529275069318e-17
14.009896127980603, 1.9583600920677644e-17
14.017185975004185, 1.182574106844369e-17
14.027485124777282, 1.2314557288133686e-17
14.028238471276307, 1.2729461540614546e-17
14.028991858233828, 1.3158344820899564e-17
14.029745285652027, 1.3601678112877625e-17
14.03049875353305, 1.4059948268910497e-17
14.031252261879105, 1.4533658544476235e-17
14.03200581069234, 1.502332915082589e-17
14.032759399974935, 1.5529497826260428e-17
14.033513029729065, 1.6052720426655202e-17
14.034266699956902, 1.6593571535880502e-17
14.110621818353765, 1.1503956825790408e-17
14.13432417573085, 9.395162785485683e-18
14.135083260024226, 9.711706279599284e-18
14.13584238508426, 1.0038914813367166e-17
14.13660155091312, 1.037714771520057e-17
14.137360757513004, 1.0726776420067415e-17
14.138120004886108, 1.1088184877388572e-17
14.161995310178417, 9.105757138278387e-18
14.237261191686379, 5.843107788684547e-18
14.238025804215207, 6.039974814636454e-18
14.238790457807589, 6.2434747194105174e-18
14.239555152465709, 6.453830979138695e-18
14.240319888191776, 6.671274599350492e-18
14.241084664988005, 6.8960443686547656e-18
14.24184948285658, 7.128387120968615e-18
14.242614341799735, 7.368558006581339e-18
14.243379241819655, 7.61682077235112e-18
14.244144182918554, 7.87344805134216e-18
14.244909165098635, 8.138721662220305e-18
14.24567418836211, 8.412932918735972e-18
14.25618375394059, 8.776823737371443e-18
14.264963607657272, 5.62156970961185e-18
14.319434683069773, 2.1742939985584883e-18
14.329913156736497, 2.2600039186137603e-18
14.330682745141836, 2.3361483722483067e-18
14.331452374877934, 2.4148582983457767e-18
14.332222045947018, 2.496220133260282e-18
14.33299175835132, 2.5803232255749388e-18
14.333761512093032, 2.6672599342212e-18
14.334531307174407, 2.7571257299040746e-18
14.335301143597642, 2.8500192999444607e-18
14.336071021364964, 2.9460426566540786e-18
14.336840940478595, 3.0453012493615585e-18
14.337610900940753, 3.1479040802130505e-18
14.33838090275367, 3.2539638238743822e-18
14.339150945919547, 3.363596951266246e-18
14.339921030440616, 3.47692385746829e-18
14.340691156319096, 3.594068993932581e-18
14.34146132355721, 3.7151610051516244e-18
14.342231532157184, 3.840332869931027e-18
14.34300178212122, 3.9697220474219456e-18
14.343772073451566, 4.103470628073683e-18
14.344542406150424, 4.2417254896722124e-18
14.345312780220024, 4.384638458635969e-18
14.34608319566259, 4.532366476746062e-18
14.346853652480327, 4.685071773493976e-18
14.347624150675484, 4.842922044236051e-18
14.348394690250263, 5.0060906343503745e-18
14.349165271206891, 5.1747567295983155e-18
14.359751186020063, 5.3985843151457185e-18
14.414928265036643, 2.1190278148701188e-18
14.48676083380823, 2.0604058034035638e-18
14.526321723470543, 1.7306296329321338e-18
14.526928492708986, 1.7758133414679974e-18
14.527708661828706, 1.8356443601354156e-18
14.528488872847419, 1.897491216115905e-18
14.544005036867583, 1.974108570621612e-18
14.58908596898068, 2.0804742934587826e-18
14.589869476269474, 2.150570003059723e-18
14.59065302563655, 2.2230273897647474e-18
14.630351866286045, 2.281091047277952e-18
14.665734821770641, 2.388550833237197e-18
14.711127233482035, 2.5103052779990206e-18
14.711917295000509, 2.5948829295131817e-18
14.742324534650157, 2.689748900976601e-18
14.773455762838012, 2.8661465978946325e-18
14.774249171711979, 2.96271331839265e-18
14.775042623195993, 3.0625335819978462e-18
14.77583611729235, 3.1657170076627504e-18
14.787358389133644, 2.757467275893818e-18
14.891040350487021, 2.6972944665434375e-18
14.951320588388672, 2.7424007421640838e-18
14.952123549498308, 2.8347981953008658e-18
14.952926553730977, 2.930308719848001e-18
14.953729601089028, 3.029037201960649e-18
14.955871271563218, 3.3088815455944485e-18
14.96680813179817, 3.1658789264314387e-18
14.98644737814139, 3.38281964574467e-18
14.98725222573629, 3.496794206385004e-18
14.98805711655556, 3.61460881817601e-18
14.988862050601501, 3.736392860803443e-18
14.989667027876463, 3.862280073036424e-18
14.990472048382745, 3.992408699594444e-18
14.991277112122678, 4.126921642962655e-18
15.022463433655492, 4.313382780501552e-18
15.113774061573551, 4.42203152887029e-18
15.114518105113609, 4.558414311851564e-18
15.115329830750646, 4.711997216888621e-18
15.116141599981434, 4.87075466445427e-18
15.11695341280831, 5.0348609961549146e-18
15.11776526923362, 5.204496427545343e-18
15.14894353717697, 5.3798902398220495e-18
15.149666712313445, 5.5407125485719195e-18
15.150480325607454, 5.7273912203575254e-18
15.151293982596602, 5.920359503126221e-18
